V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	logFC	logCPM	PValue	FDR
RMDN2	NM_001170791+NM_001170792+NM_001170793+NM_144713	0.88362753932	0.636602220473	0.937686586616	1.50470005605	19	14	30	44	0.618438711264407	1.01986332925041	0.525001446988057	0.913127665807723
NDUFB1	NM_004545	4.41244974897	6.72028184074	5.78180718514	10.8251945482	21	31	42	71	0.578537638374572	1.61062268516073	0.525069954018459	0.913174212446637
CCDC37	NM_182628	0.759683513828	0.870874367139	0.24886082837	0.735001663518	18	20	9	24	-0.728989804802481	0.572240694943991	0.525228395952892	0.913293925401509
XKR8	NM_018053	6.32345974992	7.49218302858	4.3834973138	6.48311997899	155	178	164	219	-0.34345673337368	3.74698311989099	0.525254357880064	0.913293925401509
KIAA0317	NM_001039479	17.9311507919	24.5555543135	22.2035149476	26.2105822789	1109	1472	2096	2234	0.194870058303846	6.95078374173936	0.525264040021778	0.913293925401509
SEC22A	NM_012430	2.70611306326	2.28675904519	1.33394390289	2.35637316101	105	86	79	126	-0.438419417501336	2.91490930767577	0.52557628080202	0.913764198262931
LGALS9	NM_009587+NM_002308+NR_024043	20.4790689949	23.5248875985	14.8083721809	39.7624268852	403	455	444	1068	0.287367418933011	5.41558895579763	0.525662981762491	0.913842305177977
ZNF570	NM_144694	5.52446900035	6.02314075541	5.00564303793	3.95187420902	141	149	195	139	-0.358858873295433	3.54284698676179	0.525709938259965	0.913851311144051
TRMT12	NM_017956	3.37237704263	1.92389059718	3.43119156844	3.80021364829	85	47	132	132	0.445599114326368	2.83173006375312	0.525785985453246	0.913910880555403
ADAMTS4	NM_005099	0.203229174341	0.377419099	0.572543310329	0.339180419093	10	18	43	23	0.663283344038486	0.829752713241934	0.526215542103043	0.914584854878759
POLM	NM_013284	25.6388031152	23.6441061099	18.8672180067	23.8467362239	763	682	857	978	-0.205101266601591	5.91603254927581	0.526377681010145	0.914768300292007
RPL12	NM_000976	757.934782825	763.265775945	869.138988759	833.200938788	5682	5546	9945	8608	0.166858820114832	9.0557630500994	0.526404725214893	0.914768300292007
SQRDL	NM_001271213+NM_021199	11.7795403849	21.4042919343	13.9953465556	26.1212729242	268	472	486	819	0.279621702553016	5.19852281092926	0.526693624136477	0.915149178151902
NDUFC1	NM_002494+NM_001184988+NM_001184987+NM_001184989+NM_001184986+NM_001184991+NM_001184990	5.33089269497	10.5550127623	5.84064388466	6.60832546806	72	115	89	113	-0.434951988183456	2.88610554881188	0.526707572705483	0.915149178151902
H2AFB1+H2AFB2+H2AFB3	NM_080720+NM_001017990+NM_001017991	0.505970565085	4.43720500107	1.98897966437	0	2	17	13	0	-1.13403821450787	-0.426309771306642	0.527112773461432	0.915780471723359
KRBA2	NM_213597	1.38961569657	4.30111724736	1.58591758039	2.27692088652	31	93	54	70	-0.544972324176124	2.26075674685286	0.527257960644422	0.9159599657796
FAM224A+FAM224B	NR_002160+NR_002161	2.00740662324	0	0.657596046301	0	10	0	5	0	-1.54460402381769	-1.22562193880941	0.527476892854699	0.916267532057217
FCGR1A+HIST2H2BF	NM_001161334+NM_000566+NM_001024599	16.1849251062	23.1209227436	20.042485821	8.64691098457	91	126	172	67	-0.438414356509892	3.09581847172099	0.527703972572657	0.916578732504792
CPEB3	NM_001178137+NM_014912	0.940978927584	1.39194580016	0.555954743526	1.0223201082	60	90	61	96	-0.474607389002247	2.55773208445215	0.527797726686579	0.916578732504792
ERVK13-1	NR_040023	5.25952032218	7.27877966135	4.70521576864	5.99294692507	498	668	680	782	-0.223037422099783	5.59884235908552	0.527823164166943	0.916578732504792
GPT	NM_005309	0.326761478406	0.144483875651	0	0.203236143969	7	3	0	6	-1.20941052435541	-1.15656266724635	0.527830653992297	0.916578732504792
STPG2	NM_174952	0.266139293606	0.164750054098	0	0.193119391135	5	3	0	5	-1.14652268146436	-1.3569927035931	0.527867355015116	0.916578732504792
FBXW9	NM_032301	0.7602666522	1.41189942735	1.69355261862	1.54468829745	15	27	51	42	0.58581910025627	1.32502511299398	0.527907449180703	0.916578732504792
MAP2K1+SNAPC5	NM_002755+NM_006049	28.9942791708	31.3881735492	40.9982561588	26.4846489095	701	717	1568	880	0.218008907855153	6.10056877669029	0.527965747917675	0.916607201245964
WDR91	NM_014149	8.0624476145	5.5258383231	6.75581331209	4.43964714496	423	281	541	321	-0.276057796557235	4.84959780424381	0.528260877908238	0.91704679820988
FOCAD	NM_017794	3.79888871794	4.42611359447	3.09458497311	3.66847630937	263	297	327	350	-0.27776306449076	4.52030415263136	0.52835615825599	0.917139419286604
PDE8A	NM_001243137+NM_173454+NM_002605	8.04358867511	7.02633534267	6.74003029826	5.77352532141	337	303	433	354	-0.260889548663268	4.71956049397945	0.528490386023959	0.917299626618592
ACYP1	NM_203488+NM_001107	16.5344847786	16.3108894631	24.5165500722	17.5759651322	116	116	262	176	0.351875887051654	3.57825739778809	0.528549446801387	0.917305122015273
TTC37	NM_014639	15.0641558985	16.5453457496	14.7538074794	12.790218727	976	1039	1459	1142	-0.192174734985089	6.40067387593727	0.528577420022972	0.917305122015273
TMEM238	NM_001190764	2.52679560146	2.60696636459	1.8297410956	1.44752027011	19	19	21	15	-0.636035910116959	0.607855146746259	0.52862935971563	0.917322484830986
ERGIC2	NM_016570	6.24248658915	6.08274135206	8.764046505	6.7946291936	126	119	270	189	0.341906385547522	3.65038763376313	0.528796315497439	0.917539414730427
MIR4700+UNC119B	NM_001080533+NR_039849	5.94853587867	12.2742464501	10.9121455639	7.76936069558	276	386	513	296	-0.279258332072914	4.75950737266018	0.528941203392225	0.917718022224375
C17orf85	NM_001114118	14.4472401747	18.8012879837	18.4797207272	19.1401893363	1343	1694	2622	2452	0.185127384955165	7.18005397014934	0.529119706687257	0.917925192803658
TLL2	NM_012465	0.0130023450487	0.0134148865002	0.0766686882262	0.00943492757163	1	1	9	1	1.63379440022762	-1.51393441374904	0.529144534000189	0.917925192803658
SNORD116-26	NR_003340	2.69506770382	3.70743659153	0	2.60750590153	3	4	0	4	-1.2638877490871	-1.50339785651002	0.52929370919763	0.918067813986521
TUBA3C	NM_006001	0.170287965812	0.234254536409	0	0.164755369665	3	4	0	4	-1.26388646921985	-1.50339785651002	0.52931068662848	0.918067813986521
LOC100130705	NM_001195150	0.648195790979	0.40603401009	0.136503730734	0.503948681994	28	17	9	30	-0.728056529398975	0.796608468297278	0.529510388831715	0.91830947485554
RBM7	NM_016090	8.81766543471	7.24951802992	5.32573423592	7.4647847614	192	153	177	224	-0.329914131669418	3.80367855918572	0.529533975580698	0.91830947485554
TAS2R50	NM_176890	0.880388871286	1.45331528921	0.0576804155436	1.14991021757	10	16	1	18	-0.950274276926262	0.00653459472603151	0.529665703463971	0.918465102122422
PNPLA4	NM_001142389+NM_001172672+NM_004650	1.07723350074	1.51445594178	0.648322133058	1.11248344174	35	45	32	47	-0.559785872542165	1.64431583967728	0.530139926956683	0.919214561047673
PMS2P5	NR_027776+NR_027775+NR_027777	10.5776442796	13.3913124255	7.84133139559	10.8344072797	145	175	163	206	-0.341210365534361	3.69107474612587	0.530191062768156	0.919229879400442
ZNF674-AS1	NR_015378	4.01667135746	1.98748288415	2.33621771437	1.96291296218	98	47	87	66	-0.483232598818548	2.50689260615624	0.530232805406847	0.919229879400442
EME2	NM_001257370	2.16235841499	1.11548311482	0.0505968506803	1.73719362475	28	14	1	31	-0.890509125586583	0.64616681881646	0.530388804131682	0.919427457831884
SEC62	NM_003262	14.6978222184	13.3866744258	10.2468485184	14.2202951413	1092	964	1162	1456	-0.198522404845639	6.42689068005647	0.530575421148813	0.919678077466741
LOC643648	NR_046203	0	0.347350690538	0.441150405687	0.366446850722	0	2	4	3	1.16856923499195	-1.72556264849973	0.53063884784477	0.9197151411619
GADD45A	NM_001199742+NM_001199741+NM_001924	11.6109245327	7.04278624979	10.8255261825	12.7767789175	182	107	259	276	0.336273131391387	3.88305183087264	0.530759015523684	0.919850535935714
B3GNT6	NM_138706	0.105858370731	0.072811379954	0	0.0512095347395	3	2	0	2	-1.7091990813115	-1.84898183886982	0.530903911045335	0.920003421512221
G6PC	NM_000151+NM_001270397	0.0431140442335	0.0667229651023	0	0.0312849630693	2	3	0	2	-1.70895661130817	-1.84902601576666	0.530931345973498	0.920003421512221
SATB1	NM_002971+NM_001195470+NM_001131010	112.130341095	78.3746514861	97.0163863994	90.0532961243	6910	4831	8260	7014	-0.178866517286958	8.94786151881535	0.531057483262017	0.920149104661911
KCND1	NM_004979	1.4362274642	1.36633176927	0.928752360792	1.10984732122	77	71	76	82	-0.456502316381199	2.54661269656168	0.531183144591656	0.920293940118998
RSRC1	NM_001271838+NM_001271834+NM_016625	7.3917992803	10.4138831564	11.2221300031	10.6904722269	145	199	337	289	0.305836058859213	4.11474621224012	0.531239768690113	0.920319152617109
TMEM168	NM_022484	4.72392867751	4.3680377964	3.09497516386	4.23628964361	212	190	212	262	-0.309862033048264	4.03116164020615	0.531379081685995	0.920487599927237
PLEKHF1	NM_024310	1.92379377593	4.17859443324	4.8094648749	3.56339147498	38	80	145	97	0.471074438719663	2.68791831693347	0.53143885300151	0.920518244469715
ZNF727	NM_001159522	1.15357672611	0.865583766457	0.687080521447	0.570731637172	22	16	20	15	-0.675247349009377	0.593197464366531	0.531510819291342	0.920570005700563
TOP3B	NM_003935	12.354345333	11.4600003299	9.50510775831	10.7124264822	436	392	512	521	-0.233912279258576	5.10179951516126	0.531633339947162	0.920709311324848
SNORD63	NR_002913	9.06222413407	5.34271571748	9.33003516863	15.9699135193	7	4	11	17	0.793680890717294	-0.267533800055372	0.531850693140139	0.921012817640955
SH3D21	NM_001162530+NM_024676	0.2330606733	0.641214071926	0.818689687136	0.591907611628	6	16	33	21	0.724914545363652	0.551399479919971	0.531981535150227	0.921166475216593
TRIP4	NM_016213	6.45761943702	7.81734307222	3.86416437127	7.30994197236	150	176	137	234	-0.352124248618392	3.71283749199676	0.532163282265754	0.921408247551319
SLC38A1	NM_001077484+NM_030674	94.2443532467	95.4359028212	99.0098783075	112.662757051	9082	8914	14563	14962	0.161542188597818	9.73337877696471	0.53248091146123	0.92188523452429
HIST4H4	NM_175054	9.82958350227	11.6847243061	0.980006962205	12.4046397257	46	53	7	80	-0.692085035361004	1.88776050755098	0.532542454305459	0.921918818291541
IL17RB	NM_018725	2.89147296459	3.91825161341	3.8453606517	5.13576407468	67	88	136	164	0.404007427919929	3.03473115273048	0.532626982077803	0.921992184296268
PGBD2	NM_001017434+NM_170725	1.29978671942	1.25162487998	2.41281265807	1.41475174405	33	36	90	56	0.513508864461856	1.963271909173	0.533127284802429	0.922785199798476
LOC285762	NR_046100	0.0761362453082	0.340391627098	0.249410823474	0.441975632776	3	13	15	24	0.737120873678237	0.153268470050098	0.533242228278689	0.922911127747158
ISCA1	NM_030940	11.9173506623	9.25562841383	11.8991055131	13.689405983	271	204	413	429	0.273189462322092	4.55910197022545	0.533758364924376	0.923731347525373
IRF6	NM_006147+NM_001206696	0.547189476824	1.06710757158	0.365923652241	0.735505365316	28	50	27	49	-0.573491008605262	1.60364556757236	0.53387730767989	0.923864101376283
LOC339822	NR_033880	0	0.3583124122	0	0.924027403632	0	6	0	22	1.34638752680334	-0.648260467809579	0.534424136052589	0.924737223236068
GOLGA4	NM_001172713+NM_002078	15.932833547	11.5137651036	10.5348764562	13.3954582487	1418	992	1433	1642	-0.198211372221534	6.65597149563937	0.535000697113234	0.925631976254608
GADD45G	NM_006705	2.06664033626	0	0.270800045894	0.719818530563	25	0	5	12	-1.07653941679003	-0.0800067444574888	0.535032614304534	0.925631976254608
INCA1	NM_001167987+NM_001167986+NM_213726+NM_001167985	4.47138344998	11.2331391503	3.41708622888	8.42367572245	69	156	76	162	-0.451569106684203	3.14142800518502	0.53506817553095	0.925631976254608
MTF2	NM_001164392+NM_001164393+NM_001164391+NM_007358	14.2615419801	13.8417527785	10.3786843303	13.4968256574	644	609	728	858	-0.208876657211002	5.70908664445488	0.535575763615197	0.926436804450612
CHRNB1	NM_000747	2.16755547783	2.94449877838	2.10650655315	1.57284927175	60	79	89	60	-0.463215919077707	2.45530030304263	0.535623701623677	0.926446467384988
MRC2	NM_006039	0.205698313843	0.80342229875	0.423554410902	1.08747617622	14	53	44	102	0.591360638584661	1.96634452038051	0.535816494557114	0.92670665863669
DAP	NM_004394	10.5255704231	12.5272414462	16.2795691126	11.1019406905	280	323	661	407	0.257550323482393	4.89254381008237	0.535895474560546	0.926769982292034
METTL21B	NM_015433+NM_206914	0.651898458926	3.96823381661	1.25995711838	1.86850339593	21	120	59	79	-0.574888450873351	2.42915676106663	0.536059323976735	0.926899548149518
SPDYA+TRMT61B	NM_182756+NM_001142634+NM_001008779+NM_017910	4.15593185798	4.56012478279	3.28940014619	3.5080788044	90	92	103	97	-0.418651723942103	2.85482855175436	0.536095563055018	0.926899548149518
PARP16	NM_017851	6.49694958434	5.95033331404	6.73772742445	2.9244403205	187	166	296	116	-0.355214758991391	3.82514090944601	0.536097512374295	0.926899548149518
DYNLT3	NM_006520	5.72093794168	5.20563580982	3.87833080169	4.64138403817	144	127	149	161	-0.357207847269105	3.44710017349635	0.536358607284762	0.927277683897429
TRIM9	NM_015163+NM_052978	0	0.208761655924	0.14051256949	0.194530738695	0	11	16	15	0.92757374569433	-0.191592568542431	0.536603319914515	0.927627439792161
GUSB	NM_000181	7.89208395774	10.1583439942	10.9437156928	10.7307151048	206	257	436	386	0.271116877225186	4.52105186310744	0.536739086891908	0.927788820684353
SMUG1	NM_014311+NM_001243788+NM_001243787+NR_045039+NM_001243789+NM_001243791+NM_001243790	6.46938631542	12.9157818556	8.66093079558	5.9921359463	100	224	248	120	-0.388974060737558	3.68766800807337	0.53687603165967	0.927952211801144
KLF4	NM_004235	0.180099989754	0	0.0393320216676	0	6	0	2	0	-2.01956081314841	-1.75435441874178	0.537032684284226	0.928067180282797
CAMK1+OGG1	NM_016819+NM_016829+NM_016828+NM_016827+NM_016826+NM_016821+NM_016820+NM_002542+NM_003656	19.7422764635	38.7715608053	44.2200790681	25.0881707988	376	681	1205	662	0.250662761604196	5.69517258294318	0.537061632240921	0.928067180282797
EHBP1+LOC100132215	NM_001142615+NM_001142616+NM_015252+NM_001142614+NR_027069+NR_033389	7.33515419638	5.7060062315	6.60178752147	6.54663659936	311	277	528	497	0.246344533898781	4.85050165270049	0.537069825609139	0.928067180282797
SLC17A7	NM_020309	0	0.183129428412	0.038763716247	0	0	6	2	0	-2.01812859358546	-1.75461459100669	0.537129330461173	0.928096690666522
CYP2S1	NM_030622	0	0.207933299869	0.044014047902	0	0	6	2	0	-2.01813361680778	-1.75461459100669	0.537209996707526	0.92816275791621
RHOBTB2+TNFRSF10B	NM_001160036+NM_001160037+NM_015178+NR_027140+NM_147187+NM_003842	18.8365812694	14.4950996691	14.6781056293	14.9155682118	915	684	1069	981	-0.197630787253315	6.06532131469391	0.537747733768815	0.928961228475552
TMED10P1+ZNF252P+ZNF252P-AS1	NR_023392+NR_002807+NR_026974	7.03378265552	7.55367201927	8.68974174251	8.38365467224	373	395	721	601	0.224809671754595	5.22227408620252	0.537757075939927	0.928961228475552
MIR7-1	NR_029605	7.20318167416	2.47724197025	3.14620448419	1.74228820843	9	3	6	3	-0.960766808249685	-0.897888246488268	0.537824746603244	0.929004764051323
HLA-A	NM_002116+NM_001242758	714.912888135	791.666625427	402.330724064	898.815906769	13082	14041	11237	22666	-0.212105338168827	10.1399153855989	0.538007540519034	0.929247133742903
LOC100009676+ZBTB11	NM_014415+NR_024407	21.1158589854	19.3792419149	17.1842333156	16.1305146486	1044	863	1337	1123	-0.191216703993737	6.32190530693621	0.538527518778194	0.930071804300726
AKAP8	NM_005858	32.6511674058	27.9956981569	25.1690413528	28.1464181346	1314	1092	1546	1561	-0.184426694394318	6.65992129575888	0.538663204887469	0.930232699685275
LOC100506343	NR_038951+NR_038952	0.0891081853528	0.229838576862	0	0.129319637603	2	5	0	4	-1.26296830928558	-1.50343885444602	0.539036271008571	0.930803475553559
GPD1L	NM_015141	8.12766601964	7.84886779146	6.19120104927	7.29742173525	375	351	436	464	-0.241806042880196	4.90932190709468	0.539199288798156	0.931011480184676
ARHGEF25	NM_001111270+NM_182947+NR_046223	0.680448240277	0	0.153951271643	0.13166814323	15	0	6	4	-1.12623882792032	-0.699181805015342	0.539246303567059	0.931019170523237
PAOX	NM_207128+NM_207127+NM_152911	0.522063429419	1.27311973521	0.917720131962	0.265445571922	11	26	27	7	-0.701431173033254	0.549114033448808	0.539420197597143	0.931245901857588
NEK7	NM_133494	11.5694847363	11.0792417793	9.74368974427	9.75574479301	543	504	698	631	-0.212315842638384	5.4490658723188	0.540378790035353	0.932761923026549
CCR8	NM_005201	1.18411403261	4.03155680465	1.12490375487	6.8308939068	20	66	29	159	0.612825609501429	2.32578947054076	0.540383627452135	0.932761923026549
CNOT6	NM_015455	8.33917484131	4.92694071001	8.7977568019	6.86834617974	585	335	942	664	0.240022121288107	5.49028833283635	0.540716581937222	0.93326299746542
B3GALT2	NM_003783	1.86102495339	4.99218717229	1.560687681	3.5110937684	75	195	96	195	-0.425676522559045	3.41181327809714	0.540890290167469	0.933457924424148
TMEM67	NM_001142301+NR_024522+NM_153704	0.340283403445	0.350943034345	0.497499928183	0.469493294549	18	18	39	41	0.596966245543516	1.12399329571866	0.540914864000023	0.933457924424148
NLRP12	NM_033297+NM_144687	0.0671796095572	0.0401640203263	0.0880280958039	0.170617040104	2	1	4	7	1.27672822468521	-1.35813806680197	0.541354631530335	0.934116710159274
RHOF+TMEM120B	NM_001080825+NM_019034	27.8952371771	30.0782018171	20.6210349279	27.5251733343	986	1027	1619	1730	0.182762816108873	6.5863676676314	0.541382018349681	0.934116710159274
NDOR1	NM_001144028+NM_001144027+NM_001144026+NM_014434	4.60127062191	5.02864323416	5.54687557612	5.90023161208	253	270	469	447	0.253563942789185	4.68627915971308	0.541454902182575	0.934168781863225
GCSHP3	NR_033248	1.4086220532	3.6332878597	3.46082458653	3.89691756984	16	40	60	61	0.557051005500944	1.69999341111901	0.541595973905706	0.934204437575178
CABLES2	NM_031215	7.39666137576	5.87949488525	7.90914997979	7.88210799798	318	245	519	467	0.251717360381805	4.79112369261941	0.541598861364175	0.934204437575178
NSMCE2	NM_173685	8.71672062621	8.31879027284	10.2320858925	11.2798295724	120	111	215	214	0.339089611782704	3.56504235221567	0.541603688106441	0.934204437575178
COX7A1	NM_001864	2.0796585431	0.715214145611	2.87645088119	1.59290550809	18	6	38	19	0.67123173798968	0.633879197531433	0.541903801770506	0.934648400514848
TMED11P	NR_033768	0.495528395824	0.340833757946	0.757528833825	0.839000491768	3	2	7	7	0.904420542609261	-1.06363261925575	0.542062623188234	0.934848618909068
CD99	NM_001122898+NM_002414	25.1751224497	22.1541952122	29.1070210327	26.7033612772	349	295	615	503	0.236409864881712	4.97570396284651	0.542333335909529	0.935241759796685
RPL39	NM_001000	100.772681175	76.3352873267	84.4349225039	64.8397633344	459	337	587	407	-0.243425371750204	5.04081371700984	0.542463994622272	0.935338704015373
